Id,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
0008666,Scribus,spencerjackson,cbradney,normal,minor,always,1.5.0svn,Translation,2009-12-30,ArchLinux,,,public,2016-11-21,[PATCH] Docstrings in Python Scripter plugin are not translated,assigned,open,
0014366,Scribus,dabler,,normal,minor,always,1.5.2,Usability,2016-11-14,Linux Ubuntu,16.04,Desktop,public,2016-11-19,page navigation at bottom of window greyed out when cursor positioned in text frame,acknowledged,open,
0012515,Scribus,Kunda,,low,tweak,have not tried,1.5.0svn,User Interface,2014-07-13,OSX,10.8.5,Mac,public,2016-11-18,Suggestion to improve indication that Scribus is in Master Pages edit mode,new,open,
0014344,Scribus,FirasH,,normal,minor,always,1.5.3.svn,Shape Drawing,2016-11-01,,,,public,2016-11-18,Dragging shape segments editing nodes does not work,confirmed,open,
0013223,Scribus,ale,,normal,feature,N/A,1.5.1svn,Usability,2015-07-10,,,,public,2016-11-18,make master pages editing stick out,new,open,
0013323,Scribus,JLuc,,normal,minor,have not tried,1.5.1,User Interface,2015-08-30,Ubuntu,14.04,Linux,public,2016-11-18,button labels to exit masterpage edit mode,new,open,
0005937,Scribus,bountonw,,normal,feature,always,,NLS,2007-06-22,,,,public,2016-11-17,Lao line wrapping and hyphenization,confirmed,open,
0002438,Scribus,ringerc,,normal,major,always,1.3,Internal,2005-08-14,any,any,any,public,2016-11-17,Metabug: Cases of extreme memory use,acknowledged,open,
0011542,Scribus,christoph_s,fschmid,normal,minor,always,1.5.0svn,Import / Export,2013-05-27,Linux,OpenSUSE 12.1,x86_64,public,2016-11-16,Issue with table rendering in IDML files,assigned,open,
0009365,Scribus,CzechAdam,,normal,minor,always,1.3.8,Typography,2010-09-21,Windows XP,XP SP3,Windows,public,2016-11-16,The maximum ascent of the capital czech letters with punctuation (??ŽŠ?ÁÍÉ) behaves incorrectly,confirmed,open,
0001098,Scribus,packetbell,,normal,feature,N/A,1.3,Text Frames / Story Editor,2004-09-17,any,any,any,public,2016-11-11,Feature request ot manually integrate Shift+Click automatic text frames (without using mouse),acknowledged,open,
0012134,Scribus,christoph_s,,normal,minor,always,1.5.0svn,General,2014-03-09,OpenSUSE 64 Bit,13.1,x86_64,public,2016-11-11,Opening the Master Page dialog is recorded as a document change,confirmed,open,
0014363,Scribus,JLuc,,normal,minor,have not tried,,Import / Export,2016-11-11,Ubuntu,14.04,Linux,public,2016-11-11,Display update when preparing pdf,new,open,
0014359,Scribus,diazbastian,,normal,feature,always,1.4.6,Import / Export,2016-11-09,,,,public,2016-11-09,Add export to OpenDocument Graphics format (*.odg),new,open,
0014118,Scribus,normandowe,,normal,crash,always,1.5.2,General,2016-05-29,Windows,10,Dell Optiplex 990 I7,public,2016-11-07,Crash after changing a large amount of material into text frame,new,open,
0010455,Scribus,JLuc,,normal,minor,have not tried,1.4.0svn,Usability,2011-12-25,,,,public,2016-11-07,[PATCH] More efficient style import,new,open,
0009282,Scribus,pygmee,cbradney,normal,minor,always,1.5.0svn,General,2010-07-17,Debian,Lenny,Linux,public,2016-11-07,Check for Render frame dependencies,assigned,fixed,1.5.0svn
0005940,Scribus,Vladimir Savic,,normal,feature,always,1.3.5svn,Usability,2007-06-23,Linux,Gentoo,x86,public,2016-11-04,Add systemwide busy cursor while waiting for Scribus to finish the work,acknowledged,open,
0014345,Scribus,ale,,normal,feature,have not tried,1.5.3.svn,	-,2016-11-01,,,,public,2016-11-03,add trim lines,new,open,
0014349,Scribus,Arran,,normal,tweak,always,1.4.7.svn,General,2016-11-03,Linux,Kubuntu 14.04-5,Desktop,public,2016-11-03,Adjusting the display size is inexact,new,open,
0010641,Scribus,chrisjengle,,normal,minor,have not tried,1.4.0,Text Frames / Story Editor,2012-03-26,Ubuntu,11.10,Acer Aspire 5532,public,2016-11-02,Changing focus from and back to text editor causing many trailing paragraphs to vanish,new,open,
0014296,Scribus,gruppe-913,,normal,minor,always,1.5.2,OS-MacOSX,2016-09-23,Mac,Sierra,"iMac 27""",public,2016-11-02,Performance,new,open,
0014346,Scribus,ale,,normal,feature,N/A,,	-,2016-11-01,,,,public,2016-11-01,do not internally use the names of colors,new,open,
0009824,Scribus,zoffix,,low,minor,sometimes,1.4.0svn,User Interface,2011-03-08,Ubuntu,10.10 Maverick,Ubuntu 10.10 Maverick,public,2016-11-01,Incorrect scroll[bar] dimensions; possibly due to improper canvas dimension calculations,new,open,
0014341,Scribus,JLuc,,normal,feature,have not tried,,Graphics / Image Frames,2016-10-31,Ubuntu,14.04,Linux,public,2016-11-01,"Use ""Create Image"" button + CTRL CLICK to insert smart sized frame",new,open,
0014343,Scribus,FirasH,,normal,minor,always,1.5.3.svn,General,2016-10-31,,,,public,2016-10-31,"3-Fold and 4-Fold are still available in ""Arrange Pages"" even if removed from document setup",new,open,
0013695,Scribus,FirasH,,normal,minor,always,1.4.6,General,2016-01-30,,,,public,2016-10-31,Changing page size form Document Setup does not update Page Properties,new,open,
0013423,Scribus,AlmaTlust,,normal,minor,always,1.5.0,PDF,2015-10-15,Kubuntu,15.04,KDE,public,2016-10-31,Export of text frame to pdf with semi-transparent gradient fill reduces opacity of text,new,open,
0014180,Scribus,ale,,normal,minor,always,1.5.3.svn,	-,2016-06-24,,,,public,2016-10-31,scribus now looks weird on my hidpi monitor,new,open,
0013158,Scribus,JLuc,,normal,minor,have not tried,,Text Frames / Story Editor,2015-06-22,Ubuntu,14.04,Linux,public,2016-10-29,deadkey keyboard input flow issue (2-key character input),feedback,reopened,
0014326,Scribus,ale,,normal,minor,N/A,1.5.3.svn,Text Frames / Story Editor,2016-10-25,,,,public,2016-10-25,"""chain before"" action in the item menu",new,open,
0014325,Scribus,ale,,normal,feature,N/A,,Text Frames / Story Editor,2016-10-25,,,,public,2016-10-25,remove the confirmation dialog when chaining a frame (before) a frame in a set of chained text frames,new,open,
0014321,Scribus,bubu,,normal,minor,have not tried,1.5.3.svn,General,2016-10-21,,,,public,2016-10-21,display cicero unit in base 12,new,open,
0013115,Scribus,JLuc,,normal,minor,have not tried,1.5.1svn,Import / Export,2015-06-05,Ubuntu,14.04,Linux,public,2016-10-20,"Import PDF with ""Crop to finished page"" leaves cropmarks in document",new,open,
0014318,Scribus,JLuc,,normal,minor,always,1.5.3.svn,Tables,2016-10-18,Ubuntu,14.04,Linux,public,2016-10-18,No contour shape editing for tables,new,open,
0014280,Scribus,RLPLNBT,,normal,major,sometimes,1.5.2,PDF,2016-08-31,Windows,7 Professional,PC,public,2016-10-17,"PDFs produced by scribus are unopenable by some users, causing crashes and programs to stop working",new,open,
0014316,Scribus,JLuc,,normal,feature,have not tried,1.5.3,General,2016-10-17,Ubuntu,14.04,Linux,public,2016-10-17,"New ""Default template"" setting",new,open,
0013716,Scribus,Laser,,low,feature,always,1.5.1svn,Usability,2016-02-09,Archlinux,uptodate,PC,public,2016-10-14,More options for new documents,new,open,
0014306,Scribus,scribblemacher,,low,minor,always,1.5.2,PDF,2016-10-07,,,,public,2016-10-07,Preflight Verifier gives empty text frame warning for PDF form fields,new,open,
0014305,Scribus,Laser,,normal,feature,always,1.5.3.svn,General,2016-10-06,Archlinux,uptodate,PC,public,2016-10-06,Drop shadow fixed measurement and relative,new,open,
0012967,Scribus,ale,,normal,minor,N/A,1.5.0svn,General,2015-03-30,,,,public,2016-09-27,change behavior of the page size in document settings,new,open,
0010453,Scribus,JLuc,,normal,minor,have not tried,1.4.0svn,Usability,2011-12-25,,,,public,2016-09-25,masterpage edit : keep position when changing masterpage,confirmed,open,
0012738,Scribus,JLuc,,normal,minor,have not tried,,PDF,2014-09-30,,,,public,2016-09-25,Scribus should exit masterpage edit mode at real begining of PDF Export,confirmed,open,
0013049,Scribus,ale,,normal,minor,always,1.5.0svn,Fonts,2015-05-05,,,,public,2016-09-25,"font replacement: it should be a document session, not a scribus session",confirmed,open,
0013155,Scribus,leaf,,normal,minor,have not tried,,Import / Export,2015-06-20,,,Windows ,public,2016-09-25,Scribus 1.5.0 lost information about gray color mode in bitmap and open as RGB,confirmed,open,
0013161,Scribus,JLuc,,normal,minor,have not tried,1.5.1svn,User Interface,2015-06-22,Ubuntu,14.04,Linux,public,2016-09-25,Delete page selector,confirmed,open,
0012158,Scribus,JLuc,,normal,minor,have not tried,1.5.0svn,User Interface,2014-03-23,,,,public,2016-09-23,Masterpage names are not allways well described,confirmed,open,
0014294,Scribus,shieldsy05,,normal,text,have not tried,1.5.2,Text Frames / Story Editor,2016-09-23,,,,public,2016-09-23,Can't get text frames containing text of different sizes to align properly.,new,open,
0014186,Scribus,jeff,,normal,minor,always,1.5.3.svn,Import / Export,2016-06-26,,,,public,2016-09-20,"When exporting with a DPI resolution limit, pictures using a ""blur"" image effect will not be WYSIWYG",new,open,
0014286,Scribus,shreeshrii,,normal,feature,have not tried,,Text Frames / Story Editor,2016-09-16,,,,public,2016-09-16,sample text for Marathi,new,open,
0014275,Scribus,xtoph,,high,major,always,1.5.2,Text Frames / Story Editor,2016-08-30,Ubuntu,16,Linux,public,2016-08-30,Inserting pages before text frames with footnotes leads to empty pages between text frames,new,open,
0014191,Scribus,PeterBenedek,,normal,feature,always,1.5.3.svn,PDF,2016-06-28,Linux Mint,18 (64bit),x64,public,2016-08-29,"PDF/x-3, PDF/x-4 can not be converted to output color RGB->CMYK",new,open,
0014272,Scribus,AlmaTlust,,low,tweak,have not tried,1.5.3.svn,General,2016-08-26,Kubuntu,16.04,KDE,public,2016-08-26,bottom align and drag/snap of text frames do not align in the same way,new,open,
0014263,Scribus,kael,,normal,feature,N/A,1.4.6,Styles,2016-08-14,Ubuntu Studio,15.10,,public,2016-08-18,"Replace character and paragraph ""Styles"" with CSS-like style directives",new,open,
0014266,Scribus,jhmtv,,normal,minor,always,1.5.2,Fonts,2016-08-16,MacOSX,10.11.6,MacOS,public,2016-08-16,Determination for automatic line spacing is using the text frames default as minimum,new,open,
0014260,Scribus,schuitem,,high,minor,always,1.5.2,User Interface,2016-08-10,Windows,10,x86,public,2016-08-12,Toolbar buttons far too small,new,open,
0014261,Scribus,schuitem,,normal,minor,always,1.5.2,User Interface,2016-08-10,Windows,10,x86,public,2016-08-11,Increasing font sizes messes up preferences dialog,new,open,
0014255,Scribus,DmitriyK,,normal,minor,always,1.5.2,Plug-ins,2016-08-06,Windows 8,,Windows,public,2016-08-06,Erroneous behaviour of regular expression in Text Import filter,new,open,
0014254,Scribus,mauder,,normal,minor,always,1.5.3.svn,Tables,2016-08-04,Linux,Ubuntu 16.04,,public,2016-08-04,cannot change text properties for multiple selected cells in tables,new,open,
0014253,Scribus,mauder,,normal,minor,always,1.5.3.svn,Tables,2016-08-04,Linux,Ubuntu 16.04,,public,2016-08-04,lines types in borders cannot be removed,new,open,
0014249,Scribus,mangaTengu,,normal,minor,always,1.5.2,General,2016-08-02,,,,public,2016-08-02,Inverted page order only displays inverted page numbers without applying them,new,open,
0014241,Scribus,and,,normal,feature,always,1.5.3.svn,Usability,2016-07-27,,,,public,2016-07-29,hyphenation - feeding hyphens from a file,new,open,
0007838,Scribus,ire,,normal,minor,always,1.3.5svn,General,2009-03-01,windows,px SP3,intel,public,2016-07-24,standard path for files,new,open,
0014229,Scribus,mauder,,normal,minor,always,1.5.3.svn,Tables,2016-07-20,Ubuntu,16.04,,public,2016-07-20,Preflight verifier is greyed out if table is in editing mode,new,open,
0014224,Scribus,Laser,,normal,feature,always,1.5.3.svn,General,2016-07-17,Archlinux,uptodate,PC,public,2016-07-17,Line width in Colors - Hatch,new,open,
0014220,Scribus,ire,,none,feature,always,1.5.3.svn,Import / Export,2016-07-16,windows,windows10,intel,public,2016-07-16,directories for output,new,open,
0014217,Scribus,ine,,normal,minor,always,1.5.2,Import / Export,2016-07-16,Windows,"8, 10",,public,2016-07-16,Hyperlinks are lost when importing text from Word docx,new,open,
0014216,Scribus,JLuc,,normal,minor,always,1.5.3,Text Frames / Story Editor,2016-07-16,Ubuntu,14.04,Linux,public,2016-07-16,Preflight error edit should exit preview mode,new,open,
0014210,Scribus,PeterBenedek,,normal,minor,always,1.5.3.svn,Usability,2016-07-09,Linux Mint,18 (64bit),x64,public,2016-07-09,Scribus delete guides in the same position,new,open,
0014201,Scribus,FirasH,,normal,minor,always,1.5.3.svn,General,2016-07-03,FreeBSD,10.3,x86_64,public,2016-07-03,"""Show Frames"" goes out of sync while in Preview Mode",confirmed,open,
0012643,Scribus,christoph_s,jghali,normal,minor,always,1.5.0svn,User Interface,2014-09-01,OpenSUSE 64 Bit,13.1,x86_64,public,2016-07-01,"Picture Browser reports all files as RGB, even if they aren't",feedback,reopened,
0012482,Scribus,JLuc,,normal,minor,have not tried,1.5.0svn,PDF,2014-07-05,,,,public,2016-06-29,"Document not marked as ""changed"" after PDF-export settings changes",confirmed,open,
0014192,Scribus,fciliberti,,normal,minor,always,1.5.2,Scrapbook,2016-06-28,Linux Mint,17.3,Asus Laptop,public,2016-06-28,Los estilos contenidos en elementos del scrapbox reemplazan a los del documento.,new,open,
0012642,Scribus,christoph_s,,normal,minor,always,1.5.0svn,Usability,2014-09-01,OpenSUSE 64 Bit,13.1,x86_64,public,2016-06-25,"Unusable ""Size"" option in the Picture Browser",new,open,
0012197,Scribus,JLuc,,normal,minor,have not tried,1.5.0svn,User Interface,2014-04-05,,,,public,2016-06-25,Insert frame tab labels,new,open,
0014166,Scribus,JLuc,,normal,minor,have not tried,1.5.3.svn,Styles,2016-06-19,Ubuntu,14.04,Linux,public,2016-06-20,Convert named styles to inline styles,new,open,
0014158,Scribus,zerubbabel,,high,feature,always,1.5.2,General,2016-06-17,Ubuntu Mate Edition,16.04,Linux,public,2016-06-17,Using scroll wheel or gesture within Properties palette is dangerous,new,open,
0014152,Scribus,christoph_s,,normal,minor,always,1.4.6,Fonts,2016-06-15,OpenSUSE 64 Bit,13.1,x86_64,public,2016-06-15,Inconsistent handling of font managment,new,open,
0014134,Scribus,JLuc,,normal,minor,have not tried,,General,2016-06-06,Ubuntu,14.04,Linux,public,2016-06-07,Command line option to disable all terminal debug outputs,new,open,
0014137,Scribus,JLuc,fschmid,normal,minor,always,1.5.2,Import / Export,2016-06-07,Ubuntu,14.04,Linux,public,2016-06-07,Autosave reset when manualy saving,assigned,open,
0014135,Scribus,Laser,,low,minor,always,1.5.3.svn,Tables,2016-06-06,Archlinux,uptodate,PC,public,2016-06-06,Difficult to make invisible tables,new,open,
0008806,Scribus,gpittman,,normal,minor,always,1.3.6svn,Canvas,2010-02-13,Linux,Fedora 12,64-bit,public,2016-06-05,Strange display of automatic linked frames when pages inserted (pages get bumped out of doc flow),confirmed,open,
0014123,Scribus,SimonL,,normal,feature,N/A,1.5.2,Styles,2016-05-30,Windows,7,64 Bit,public,2016-05-30,Add 'Use Parent Value' for Colors/Textsize... in Character Styles,new,open,
0008119,Scribus,schultz,,normal,minor,always,1.3.5svn,Text Frames / Story Editor,2009-06-04,all,all,all,public,2016-05-30,All text Effects (like Subscript/Superscript) not working as expected,confirmed,open,
0012605,Scribus,Danas_Anis,,normal,major,always,1.5.0svn,Language Tools,2014-08-14,Kubuntu,14.04.1,Linux,public,2016-05-29,Unable to switch to another keyboard language input,new,open,
0013324,Scribus,Kunda,,normal,minor,sometimes,1.5.1svn,OS-MacOSX,2015-08-31,Yosemite,10.10.4,MacOSX,public,2016-05-29,[OSX] Minimizing the Scribus window (to show status bar) shows overlap in windows/text,confirmed,open,
0014106,Scribus,JLuc,,normal,minor,have not tried,1.5.2,User Interface,2016-05-27,Ubuntu,14.04,Linux,public,2016-05-29,OK button in story editor,new,open,
0013975,Scribus,Laser,,low,feature,always,1.5.2.svn,Usability,2016-04-21,Archlinux,uptodate,PC,public,2016-05-29,Not all guide lines show up in Align and Distribute dialog,new,open,
0007979,Scribus,graumann,,normal,feature,N/A,,PDF,2009-04-24,,,,public,2016-05-29,PDF-Forms: Enable baseline alignment and spacing of in-line form controls,new,open,
0013909,Scribus,Scriber,,normal,minor,have not tried,1.5.1,PDF,2016-04-04,7,64 bit,Windows,public,2016-05-29,PDF Proof complains about Musterseiten in a non A4 document,new,open,
0004683,Scribus,mhanski,,normal,feature,always,1.3,PDF,2006-12-01,,,,public,2016-05-29,"Printing marks (crop, bleed, color bars, etc.): Size settings needed",acknowledged,open,
0008336,Scribus,Roy Leith,,normal,major,have not tried,1.3.5svn,Printing,2009-08-12,Kubuntu, 9.04 X64,Linux,public,2016-05-29,Print Offset when printing in Landscape,new,open,
0008254,Scribus,victorp,fschmid,normal,minor,always,1.5.0svn,Printing,2009-07-06,Fedora,10,Linux,public,2016-05-29,Page becomes rotated 90 degrees clockwise when printing to postscript level 3,assigned,open,
0006480,Scribus,timpul,,normal,major,always,1.3.3.10svn,Shape Drawing,2007-11-16,Mandriva Linux 2008,1.3.3.10cvs,i686,public,2016-05-29,Creating crop mark on master page,new,open,
0009790,Scribus,nermander,,normal,feature,N/A,,Graphics / Image Frames,2011-03-02,,,,public,2016-05-29,Include check of cropped images in pre-flight check,new,open,
0009306,Scribus,ale,,normal,minor,always,1.3.8,Templates,2010-07-29,,,,public,2016-05-29,deleting a custom template does not delete its files from  ~/.scribus/templates/{template_name}/,new,open,
0011944,Scribus,christoph_s,fschmid,normal,minor,always,1.5.0svn,General,2014-01-11,,,,public,2016-05-29,Specify supported PAGES versions or expand the filter to support all,assigned,open,
0011948,Scribus,christoph_s,fschmid,normal,minor,always,1.5.0svn,Import / Export,2014-01-11,OpenSUSE 64 Bit,13.1,x86_64,public,2016-05-29,No text import from PAGES file,assigned,open,
0009128,Scribus,aliB,,normal,feature,always,1.3.6,Fonts,2010-05-31,Linux,OpenSuSE 11.2,Dell Inspiron 9400,public,2016-05-28,Combobox should show fontnames in the proper font,acknowledged,open,
